"","artist_name","album_release_date","danceability","valence","energy","track_name","album_name"
"207","Fleetwood Mac","1987-04-13",0.675,0.66,0.527,"Seven Wonders - Early Version; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"208","Fleetwood Mac","1987-04-13",0.531,0.194,0.44,"Tango in the Night - Demo; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"209","Fleetwood Mac","1987-04-13",0.599,0.59,0.23,"Mystified - Alternate Version; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"210","Fleetwood Mac","1987-04-13",0.735,0.547,0.572,"Book of Miracles - Instrumental; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"211","Fleetwood Mac","1987-04-13",0.711,0.765,0.571,"Where We Belong - Demo; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"212","Fleetwood Mac","1987-04-13",0.867,0.831,0.605,"Ricky - 2017 Remaster","Tango In the Night (Deluxe Edition)"
"213","Fleetwood Mac","1987-04-13",0.697,0.856,0.727,"Juliet - Run-Through; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"214","Fleetwood Mac","1987-04-13",0.612,0.962,0.668,"Isn't It Midnight - Alternate Mix; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"215","Fleetwood Mac","1987-04-13",0.758,0.947,0.646,"Ooh My Love - Demo; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"216","Fleetwood Mac","1987-04-13",0.368,0.206,0.0362,"Mystified - Instrumental Demo; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"217","Fleetwood Mac","1987-04-13",0.441,0.589,0.541,"You and I, Pt. II - Full Version; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"218","Fleetwood Mac","1987-04-13",0.653,0.809,0.934,"Big Love - Extended Remix; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"219","Fleetwood Mac","1987-04-13",0.731,0.884,0.87,"Big Love - House on the Hill Dub; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"220","Fleetwood Mac","1987-04-13",0.688,0.85,0.958,"Big Love - Piano Dub; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"221","Fleetwood Mac","1987-04-13",0.598,0.742,0.949,"Big Love - Remix / Edit; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"222","Fleetwood Mac","1987-04-13",0.731,0.824,0.659,"Seven Wonders - Extended Version; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"223","Fleetwood Mac","1987-04-13",0.775,0.905,0.709,"Seven Wonders - Dub; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"224","Fleetwood Mac","1987-04-13",0.722,0.967,0.917,"Little Lies - Extended Version; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"225","Fleetwood Mac","1987-04-13",0.764,0.967,0.892,"Little Lies - Dub; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"226","Fleetwood Mac","1987-04-13",0.646,0.866,0.877,"Family Man - Extended Vocal Remix; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"227","Fleetwood Mac","1987-04-13",0.683,0.881,0.871,"Family Man - I'm a Jazz Man Dub; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"228","Fleetwood Mac","1987-04-13",0.635,0.864,0.919,"Family Man - Extended Guitar Version; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"229","Fleetwood Mac","1987-04-13",0.685,0.796,0.848,"Family Man - Bonus Beats; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"230","Fleetwood Mac","1987-04-13",0.693,0.772,0.807,"Everywhere - 2017 Remaster","Tango In the Night (Deluxe Edition)"
"231","Fleetwood Mac","1987-04-13",0.745,0.664,0.783,"Everywhere - Dub; 2017 Remaster","Tango In the Night (Deluxe Edition)"
"232","Fleetwood Mac","1985-02-05",0.462,0.33,0.953,"Eyes of the World - Live on PBS in Boston 2004","Live in Boston"
"233","Fleetwood Mac","1985-02-05",0.498,0.581,0.883,"Dreams - Live on PBS in Boston 2004","Live in Boston"
"234","Fleetwood Mac","1985-02-05",0.434,0.314,0.835,"Rhiannon - Live on PBS in Boston 2004","Live in Boston"
"235","Fleetwood Mac","1985-02-05",0.191,0.0372,0.989,"Come - Live on PBS in Boston 2004","Live in Boston"
"236","Fleetwood Mac","1985-02-05",0.371,0.789,0.787,"Big Love - Live on PBS in Boston 2004","Live in Boston"
"237","Fleetwood Mac","1985-02-05",0.363,0.479,0.31,"Landslide - Live on PBS in Boston 2004","Live in Boston"
"238","Fleetwood Mac","1985-02-05",0.285,0.241,0.672,"Silver Springs - Live on PBS in Boston 2004","Live in Boston"
"239","Fleetwood Mac","1985-02-05",0.297,0.268,0.918,"I'm so Afraid - Live on PBS in Boston 2004","Live in Boston"
"240","Fleetwood Mac","1985-02-05",0.461,0.331,0.786,"Stand Back - Live on PBS in Boston 2004","Live in Boston"
"241","Fleetwood Mac","1985-02-05",0.277,0.237,0.941,"Go Your Own Way - Live on PBS in Boston 2004","Live in Boston"
"242","Fleetwood Mac","1982-06-18",0.688,0.384,0.568,"Love in Store - 2016 Remaster","Mirage (Deluxe Edition)"
"243","Fleetwood Mac","1982-06-18",0.591,0.908,0.775,"Can't Go Back - 2016 Remaster","Mirage (Deluxe Edition)"
"244","Fleetwood Mac","1982-06-18",0.543,0.68,0.537,"That's Alright - 2016 Remaster","Mirage (Deluxe Edition)"
"245","Fleetwood Mac","1982-06-18",0.606,0.643,0.557,"Book of Love - 2016 Remaster","Mirage (Deluxe Edition)"
"246","Fleetwood Mac","1982-06-18",0.618,0.727,0.686,"Gypsy - 2016 Remaster","Mirage (Deluxe Edition)"
"247","Fleetwood Mac","1982-06-18",0.503,0.561,0.438,"Only over You - 2016 Remaster","Mirage (Deluxe Edition)"
"248","Fleetwood Mac","1982-06-18",0.73,0.818,0.571,"Empire State - 2016 Remaster","Mirage (Deluxe Edition)"
"249","Fleetwood Mac","1982-06-18",0.694,0.842,0.602,"Straight Back - 2016 Remaster","Mirage (Deluxe Edition)"
"250","Fleetwood Mac","1982-06-18",0.699,0.864,0.741,"Hold Me - 2016 Remaster","Mirage (Deluxe Edition)"
"251","Fleetwood Mac","1982-06-18",0.715,0.657,0.637,"Oh Diane - 2016 Remaster","Mirage (Deluxe Edition)"
"252","Fleetwood Mac","1982-06-18",0.659,0.859,0.625,"Eyes of the World - 2016 Remaster","Mirage (Deluxe Edition)"
"253","Fleetwood Mac","1982-06-18",0.464,0.365,0.442,"Wish You Were Here - 2016 Remaster","Mirage (Deluxe Edition)"
"254","Fleetwood Mac","1982-06-18",0.719,0.585,0.508,"Love in Store - Early Version; 2016 Remaster","Mirage (Deluxe Edition)"
"255","Fleetwood Mac","1982-06-18",0.285,0.195,0.331,"Suma's Walk a.k.a. Can't Go Back - Outtake; 2016 Remaster","Mirage (Deluxe Edition)"
"256","Fleetwood Mac","1982-06-18",0.549,0.556,0.385,"That's Alright - Alternate Take; 2016 Remaster","Mirage (Deluxe Edition)"
"257","Fleetwood Mac","1982-06-18",0.652,0.735,0.635,"Book of Love - Early Version; 2016 Remaster","Mirage (Deluxe Edition)"
"258","Fleetwood Mac","1982-06-18",0.644,0.731,0.654,"Gypsy - Early Version; 2016 Remaster","Mirage (Deluxe Edition)"
"259","Fleetwood Mac","1982-06-18",0.517,0.397,0.448,"Only over You - Alternate Version; 2016 Remaster","Mirage (Deluxe Edition)"
"260","Fleetwood Mac","1982-06-18",0.678,0.961,0.71,"Empire State - Early Version","Mirage (Deluxe Edition)"
"261","Fleetwood Mac","1982-06-18",0.477,0.58,0.538,"If You Were My Love - Outtake; 2016 Remaster","Mirage (Deluxe Edition)"
"262","Fleetwood Mac","1982-06-18",0.681,0.905,0.813,"Hold Me - Early Version; 2016 Remaster","Mirage (Deluxe Edition)"
"263","Fleetwood Mac","1982-06-18",0.837,0.854,0.442,"Oh Diane - Early Version; 2016 Remaster","Mirage (Deluxe Edition)"
"264","Fleetwood Mac","1982-06-18",0.596,0.494,0.696,"Smile at You - Outtake; 2016 Remaster","Mirage (Deluxe Edition)"
"265","Fleetwood Mac","1982-06-18",0.646,0.771,0.55,"Goodbye Angel - Original Outtake; 2016 Remaster","Mirage (Deluxe Edition)"
"266","Fleetwood Mac","1982-06-18",0.757,0.898,0.873,"Eyes of the World - Alternate Early Version; 2016 Remaster","Mirage (Deluxe Edition)"
"267","Fleetwood Mac","1982-06-18",0.712,0.664,0.675,"Straight Back - 2016 Remaster","Mirage (Deluxe Edition)"
"268","Fleetwood Mac","1982-06-18",0.383,0.442,0.4,"Wish You Were Here - Alternate Version; 2016 Remaster","Mirage (Deluxe Edition)"
"269","Fleetwood Mac","1982-06-18",0.39,0.147,0.121,"Cool Water - 2016 Remaster","Mirage (Deluxe Edition)"
"270","Fleetwood Mac","1982-06-18",0.61,0.784,0.761,"Gypsy - 2016 Remaster","Mirage (Deluxe Edition)"
"271","Fleetwood Mac","1982-06-18",0.543,0.281,0.411,"Put a Candle in the Window - 2016 Remaster","Mirage (Deluxe Edition)"
"272","Fleetwood Mac","1982-06-18",0.425,0.316,0.961,"Teen Beat - Outtake; 2016 Remaster","Mirage (Deluxe Edition)"
"273","Fleetwood Mac","1982-06-18",0.516,0.703,0.548,"Blue Monday (Jam) - 2016 Remaster","Mirage (Deluxe Edition)"
"274","Fleetwood Mac","1982-06-18",0.328,0.418,0.842,"The Chain - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster","Mirage (Deluxe Edition)"
"275","Fleetwood Mac","1982-06-18",0.448,0.61,0.741,"Gypsy - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster","Mirage (Deluxe Edition)"
"276","Fleetwood Mac","1982-06-18",0.522,0.577,0.815,"Love in Store - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster","Mirage (Deluxe Edition)"
"277","Fleetwood Mac","1982-06-18",0.455,0.669,0.621,"Not That Funny - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster","Mirage (Deluxe Edition)"
"278","Fleetwood Mac","1982-06-18",0.543,0.686,0.811,"You Make Loving Fun - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster","Mirage (Deluxe Edition)"
"279","Fleetwood Mac","1982-06-18",0.363,0.449,0.723,"I'm so Afraid - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster","Mirage (Deluxe Edition)"
"280","Fleetwood Mac","1982-06-18",0.347,0.566,0.898,"Blue Letter - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster","Mirage (Deluxe Edition)"
"281","Fleetwood Mac","1982-06-18",0.452,0.542,0.78,"Rhiannon - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster","Mirage (Deluxe Edition)"
"282","Fleetwood Mac","1982-06-18",0.463,0.265,0.963,"Tusk - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster","Mirage (Deluxe Edition)"
"283","Fleetwood Mac","1982-06-18",0.387,0.641,0.831,"Eyes of the World - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster","Mirage (Deluxe Edition)"
"284","Fleetwood Mac","1982-06-18",0.376,0.512,0.865,"Go Your Own Way - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster","Mirage (Deluxe Edition)"
"285","Fleetwood Mac","1982-06-18",0.409,0.471,0.656,"Sisters of the Moon - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster","Mirage (Deluxe Edition)"
"286","Fleetwood Mac","1982-06-18",0.225,0.269,0.332,"Songbird - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster","Mirage (Deluxe Edition)"
"287","Fleetwood Mac","1980-12-08",0.355,0.745,0.616,"Monday Morning - Live 1980, Tokyo, Japan","Live"
"288","Fleetwood Mac","1980-12-08",0.505,0.51,0.688,"Say You Love Me - Live 1980, Wichita, KS","Live"
"289","Fleetwood Mac","1980-12-08",0.525,0.416,0.4,"Dreams - Live 1980, Paris, France","Live"
"290","Fleetwood Mac","1980-12-08",0.325,0.343,0.552,"Oh Well (Pt. 1) - Live 1979, St. Louis, MO","Live"
"291","Fleetwood Mac","1980-12-08",0.324,0.424,0.347,"Over & Over - Live 1980, Oklahoma City, OK","Live"
"292","Fleetwood Mac","1980-12-08",0.587,0.708,0.482,"Sara - Live 1979, St. Louis, MO","Live"
"293","Fleetwood Mac","1980-12-08",0.461,0.468,0.563,"Not That Funny - Live 1980, Cleveland, OH","Live"
"294","Fleetwood Mac","1980-12-08",0.33,0.404,0.309,"Never Going Back Again - Live 1980, Tucson, AZ","Live"
"295","Fleetwood Mac","1980-12-08",0.385,0.503,0.123,"Landslide - Live 1980, London, England","Live"
"296","Fleetwood Mac","1980-12-08",0.536,0.575,0.675,"Fireflies - Live 1980, Santa Monica, CA","Live"
"297","Fleetwood Mac","1980-12-08",0.434,0.516,0.69,"Over My Head - Live 1980, Kansas City, MO","Live"
"298","Fleetwood Mac","1980-12-08",0.357,0.112,0.653,"Rhiannon - Live 1980, London, England","Live"
"299","Fleetwood Mac","1980-12-08",0.414,0.365,0.893,"Don't Let Me Down Again - Live 1980, Passaic, NJ","Live"
"300","Fleetwood Mac","1980-12-08",0.544,0.424,0.22,"One More Night - Live 1980, Santa Monica, CA","Live"
"301","Fleetwood Mac","1980-12-08",0.454,0.417,0.663,"Go Your Own Way - Live 1980, Cleveland, OH","Live"
"302","Fleetwood Mac","1980-12-08",0.601,0.871,0.548,"Don't Stop - Live 1980, Paris, France","Live"
"303","Fleetwood Mac","1980-12-08",0.26,0.4,0.508,"I'm so Afraid - Live 1980, Cleveland, OH","Live"
"304","Fleetwood Mac","1980-12-08",0.659,0.858,0.274,"The Farmer's Daughter - Live 1980, Santa Monica, CA","Live"
"305","Fleetwood Mac","1980",0.346,0.71,0.799,"Monday Morning - Live at Budokan Hall, Tokyo, Japan 2/3/80","Live (Deluxe Edition)"
"306","Fleetwood Mac","1980",0.505,0.488,0.869,"Say You Love Me - Live at Kansas Coliseum, Wichita, KS 8/25/80","Live (Deluxe Edition)"
"307","Fleetwood Mac","1980",0.518,0.385,0.597,"Dreams - Live at Palais de Sport, Paris, France 6/14/80","Live (Deluxe Edition)"
"308","Fleetwood Mac","1980",0.328,0.418,0.763,"Oh Well - Live at Checker Dome, St. Louis, MO 11/5/79","Live (Deluxe Edition)"
"309","Fleetwood Mac","1980",0.449,0.349,0.549,"Over & Over - Live at Myriad, Oklahoma City, OK 8/22/80","Live (Deluxe Edition)"
"310","Fleetwood Mac","1980",0.597,0.709,0.666,"Sara - Live at Checker Dome, St. Louis, MO 11/5/79","Live (Deluxe Edition)"
"311","Fleetwood Mac","1980",0.449,0.495,0.761,"Not That Funny - Live at Richfield Coliseum, Cleveland, OH 5/21/80","Live (Deluxe Edition)"
"312","Fleetwood Mac","1980",0.332,0.415,0.467,"Never Going Back Again - Live at McKale Center, Tucson, AZ 8/28/80","Live (Deluxe Edition)"
"313","Fleetwood Mac","1980",0.405,0.543,0.334,"Landslide - Live at Wembley Arena, London, UK 6/25/80","Live (Deluxe Edition)"
"314","Fleetwood Mac","1980",0.542,0.412,0.787,"Fireflies - Live at Santa Monica Civic Auditorium, Santa Monica, CA 9/4/80","Live (Deluxe Edition)"
"315","Fleetwood Mac","1980",0.409,0.431,0.803,"Over My Head - Live at Kemper Arena, Kansas City, MO 8/24/80","Live (Deluxe Edition)"
"316","Fleetwood Mac","1980",0.353,0.0869,0.828,"Rhiannon - Live at Wembley Arena, London, UK 6/26/80","Live (Deluxe Edition)"
"317","Fleetwood Mac","1980",0.403,0.301,0.971,"Don't Let Me Down Again - Live at Capitol Theater, Passaic, NJ 10/17/75","Live (Deluxe Edition)"
"318","Fleetwood Mac","1980",0.543,0.419,0.363,"One More Night - Live at Santa Monica Civic Auditorium, Santa Monica, CA 9/3/80","Live (Deluxe Edition)"
"319","Fleetwood Mac","1980",0.452,0.409,0.851,"Go Your Own Way - Live at Richfield Coliseum, Cleveland, OH 5/21/80","Live (Deluxe Edition)"
"320","Fleetwood Mac","1980",0.567,0.801,0.811,"Don't Stop - Live at Palais de Sport, Paris, France 6/14/80","Live (Deluxe Edition)"
"321","Fleetwood Mac","1980",0.28,0.377,0.746,"I'm So Afraid - Live at Richfield Coliseum, Cleveland, OH 5/20/80","Live (Deluxe Edition)"
"322","Fleetwood Mac","1980",0.654,0.831,0.388,"The Farmer's Daughter - Live at Santa Monica Civic Auditorium, Santa Monica, CA 9/4/80","Live (Deluxe Edition)"
"323","Fleetwood Mac","1980",0.503,0.253,0.903,"Second Hand News - Live at The Forum, Inglewood, CA 10/21/82","Live (Deluxe Edition)"
"324","Fleetwood Mac","1980",0.234,0.235,0.873,"The Chain - Live at Richfield Coliseum, Cleveland, OH, 5/20/80","Live (Deluxe Edition)"
"325","Fleetwood Mac","1980",0.525,0.187,0.781,"Think About Me - Live at Kemper Arena, Kansas City, MO 8/24/80","Live (Deluxe Edition)"
"326","Fleetwood Mac","1980",0.542,0.909,0.897,"What Makes You Think You're The One - Live at Kemper Arena, Kansas City, MO 8/23/80","Live (Deluxe Edition)"
"327","Fleetwood Mac","1980",0.448,0.409,0.583,"Gold Dust Woman - Live at The Forum, Inglewood, CA 8/29/77","Live (Deluxe Edition)"
"328","Fleetwood Mac","1980",0.56,0.43,0.752,"Brown Eyes - Live at The Forum, Inglewood, CA 10/22/82","Live (Deluxe Edition)"
"329","Fleetwood Mac","1980",0.285,0.223,0.839,"The Green Manalishi (With the Two-Pronged Crown) - Live at State Fair Arena, Oklahoma City, OK 5/18/77","Live (Deluxe Edition)"
"330","Fleetwood Mac","1980",0.505,0.492,0.857,"Angel - Live at Richfield Coliseum, Cleveland, OH 5/20/80","Live (Deluxe Edition)"
"331","Fleetwood Mac","1980",0.462,0.435,0.961,"Hold Me - Live at The Forum, Inglewood, CA 10/21/82","Live (Deluxe Edition)"
"332","Fleetwood Mac","1980",0.271,0.415,0.925,"Tusk - Live at Kemper Arena, Kansas City, MO 8/24/80","Live (Deluxe Edition)"
"333","Fleetwood Mac","1980",0.485,0.373,0.872,"You Make Loving Fun - Live at BOK Center, Tulsa, OK 5/19/77","Live (Deluxe Edition)"
"334","Fleetwood Mac","1980",0.381,0.171,0.594,"Sisters Of The Moon - Live at Omaha Civic Auditorium, Omaha, NE 8/21/80","Live (Deluxe Edition)"
"335","Fleetwood Mac","1980",0.3,0.328,0.428,"Songbird - Live at Omaha Civic Auditorium, Omaha, NE 8/21/80","Live (Deluxe Edition)"
"336","Fleetwood Mac","1980",0.389,0.357,0.912,"Blue Letter - Live at Barton Coliseum, Little Rock, AR 5/20/77","Live (Deluxe Edition)"
"337","Fleetwood Mac","1980",0.564,0.473,0.897,"Fireflies (Long Version) - Remix","Live (Deluxe Edition)"
"338","Fleetwood Mac","1979-10-12",0.733,0.498,0.212,"Over & Over - 2015 Remaster","Tusk (Deluxe Edition)"
"339","Fleetwood Mac","1979-10-12",0.814,0.959,0.772,"The Ledge - 2015 Remaster","Tusk (Deluxe Edition)"
"340","Fleetwood Mac","1979-10-12",0.684,0.783,0.679,"Think About Me - 2015 Remaster","Tusk (Deluxe Edition)"
"341","Fleetwood Mac","1979-10-12",0.76,0.673,0.428,"Save Me a Place - 2015 Remaster","Tusk (Deluxe Edition)"
"342","Fleetwood Mac","1979-10-12",0.743,0.525,0.484,"Sara - 2015 Remaster","Tusk (Deluxe Edition)"
"343","Fleetwood Mac","1979-10-12",0.688,0.973,0.778,"What Makes You Think You're the One - 2015 Remaster","Tusk (Deluxe Edition)"
"344","Fleetwood Mac","1979-10-12",0.73,0.284,0.285,"Storms - 2015 Remaster","Tusk (Deluxe Edition)"
"345","Fleetwood Mac","1979-10-12",0.62,0.619,0.438,"That's All for Everyone - 2015 Remaster","Tusk (Deluxe Edition)"
"346","Fleetwood Mac","1979-10-12",0.767,0.839,0.66,"Not That Funny - 2015 Remaster","Tusk (Deluxe Edition)"
"347","Fleetwood Mac","1979-10-12",0.685,0.455,0.526,"Sisters of the Moon - 2015 Remaster","Tusk (Deluxe Edition)"
"348","Fleetwood Mac","1979-10-12",0.816,0.97,0.547,"Angel - 2015 Remaster","Tusk (Deluxe Edition)"
"349","Fleetwood Mac","1979-10-12",0.662,0.777,0.94,"That's Enough for Me - 2015 Remaster","Tusk (Deluxe Edition)"
"350","Fleetwood Mac","1979-10-12",0.648,0.833,0.209,"Brown Eyes - 2015 Remaster","Tusk (Deluxe Edition)"
"351","Fleetwood Mac","1979-10-12",0.342,0.075,0.0555,"Never Make Me Cry - 2015 Remaster","Tusk (Deluxe Edition)"
"352","Fleetwood Mac","1979-10-12",0.583,0.854,0.758,"I Know I'm Not Wrong - 2015 Remaster","Tusk (Deluxe Edition)"
"353","Fleetwood Mac","1979-10-12",0.538,0.869,0.345,"Honey Hi - 2015 Remaster","Tusk (Deluxe Edition)"
"354","Fleetwood Mac","1979-10-12",0.645,0.154,0.18,"Beautiful Child - 2015 Remaster","Tusk (Deluxe Edition)"
"355","Fleetwood Mac","1979-10-12",0.65,0.51,0.344,"Walk a Thin Line - 2015 Remaster","Tusk (Deluxe Edition)"
"356","Fleetwood Mac","1979-10-12",0.628,0.936,0.779,"Tusk - 2015 Remaster","Tusk (Deluxe Edition)"
"357","Fleetwood Mac","1979-10-12",0.693,0.867,0.536,"Never Forget - 2015 Remaster","Tusk (Deluxe Edition)"
"358","Fleetwood Mac","1979-10-12",0.657,0.77,0.813,"Think About Me - Remix; 2015 Remaster","Tusk (Deluxe Edition)"
"359","Fleetwood Mac","1979-10-12",0.514,0.652,0.521,"That's All for Everyone - Remix; 2015 Remaster","Tusk (Deluxe Edition)"
"360","Fleetwood Mac","1979-10-12",0.639,0.338,0.482,"Sisters of the Moon - Remix; 2015 Remaster","Tusk (Deluxe Edition)"
"361","Fleetwood Mac","1979-10-12",0.76,0.924,0.705,"Not That Funny - Remix; 2015 Remaster","Tusk (Deluxe Edition)"
"362","Fleetwood Mac","1979-10-12",0.735,0.551,0.534,"Sara - 2015 Remaster","Tusk (Deluxe Edition)"
"363","Fleetwood Mac","1979-10-12",0.646,0.609,0.273,"Walk A Thin Line - Song #3","Tusk (Deluxe Edition)"
"364","Fleetwood Mac","1979-10-12",0.764,0.766,0.165,"Honey Hi - 10/18/78","Tusk (Deluxe Edition)"
"365","Fleetwood Mac","1979-10-12",0.672,0.149,0.291,"Storms - 11/30/78; 2015 Remaster","Tusk (Deluxe Edition)"
"366","Fleetwood Mac","1979-10-12",0.621,0.438,0.169,"Save Me a Place - 10/10/78 2nd Version","Tusk (Deluxe Edition)"
"367","Fleetwood Mac","1979-10-12",0.494,0.184,0.0761,"Never Make Me Cry - 4/17/79; 2015 Remaster","Tusk (Deluxe Edition)"
"368","Fleetwood Mac","1979-10-12",0.708,0.971,0.726,"Out on the Road (That's Enough for Me) - 12/19/78 Demo","Tusk (Deluxe Edition)"
"369","Fleetwood Mac","1979-10-12",0.677,0.755,0.668,"I Know I'm Not Wrong - Demo - Lindsey's Song #1; 2015 Remaster","Tusk (Deluxe Edition)"
"370","Fleetwood Mac","1979-10-12",0.701,0.884,0.787,"I Know I'm Not Wrong","Tusk (Deluxe Edition)"
"371","Fleetwood Mac","1979-10-12",0.758,0.969,0.582,"I Know I'm Not Wrong","Tusk (Deluxe Edition)"
"372","Fleetwood Mac","1979-10-12",0.601,0.876,0.556,"I Know I'm Not Wrong - 4/25/79","Tusk (Deluxe Edition)"
"373","Fleetwood Mac","1979-10-12",0.568,0.649,0.711,"I Know I'm Not Wrong","Tusk (Deluxe Edition)"
"374","Fleetwood Mac","1979-10-12",0.561,0.866,0.781,"I Know I'm Not Wrong - 1/23/79","Tusk (Deluxe Edition)"
"375","Fleetwood Mac","1979-10-12",0.721,0.911,0.365,"Tusk - 1/15/79 Demo","Tusk (Deluxe Edition)"
"376","Fleetwood Mac","1979-10-12",0.705,0.975,0.872,"Tusk - Stage Riff; 1/30/79 Demo","Tusk (Deluxe Edition)"
"377","Fleetwood Mac","1979-10-12",0.687,0.965,0.672,"Tusk - 2/1/79 Outtake","Tusk (Deluxe Edition)"
"378","Fleetwood Mac","1979-10-12",0.675,0.901,0.593,"Tusk - 1/23/79 Outtake Mix","Tusk (Deluxe Edition)"
"379","Fleetwood Mac","1979-10-12",0.649,0.835,0.536,"Tusk","Tusk (Deluxe Edition)"
"380","Fleetwood Mac","1979-10-12",0.601,0.28,0.198,"Over & Over","Tusk (Deluxe Edition)"
"381","Fleetwood Mac","1979-10-12",0.795,0.968,0.738,"The Ledge - 3/13/79","Tusk (Deluxe Edition)"
"382","Fleetwood Mac","1979-10-12",0.65,0.869,0.596,"Think About Me - 2/18/79","Tusk (Deluxe Edition)"
"383","Fleetwood Mac","1979-10-12",0.647,0.455,0.277,"Save Me a Place (10/18/78)","Tusk (Deluxe Edition)"
"384","Fleetwood Mac","1979-10-12",0.793,0.703,0.578,"Sara (3/10/79) - 3/10/79; 2015 Remaster","Tusk (Deluxe Edition)"
"385","Fleetwood Mac","1979-10-12",0.59,0.809,0.609,"What Makes You Think You're The One (2/24/79)","Tusk (Deluxe Edition)"
"386","Fleetwood Mac","1979-10-12",0.805,0.32,0.24,"Storms","Tusk (Deluxe Edition)"
"387","Fleetwood Mac","1979-10-12",0.581,0.607,0.367,"That's All For Everyone - 10/20/78","Tusk (Deluxe Edition)"
"388","Fleetwood Mac","1979-10-12",0.768,0.939,0.756,"Not That Funny","Tusk (Deluxe Edition)"
"389","Fleetwood Mac","1979-10-12",0.785,0.528,0.384,"Sisters of the Moon - 11/12/78; 2015 Remaster","Tusk (Deluxe Edition)"
"390","Fleetwood Mac","1979-10-12",0.771,0.964,0.547,"Angel - 4/29/79","Tusk (Deluxe Edition)"
"391","Fleetwood Mac","1979-10-12",0.667,0.933,0.7,"That's Enough for Me - 9/29/78","Tusk (Deluxe Edition)"
"392","Fleetwood Mac","1979-10-12",0.643,0.512,0.34,"Brown Eyes (with Lindsey & Peter Green)","Tusk (Deluxe Edition)"
"393","Fleetwood Mac","1979-10-12",0.451,0.32,0.187,"Never Make Me Cry - 2/8/79; 2015 Remaster","Tusk (Deluxe Edition)"
"394","Fleetwood Mac","1979-10-12",0.602,0.73,0.603,"I Know I'm Not Wrong","Tusk (Deluxe Edition)"
"395","Fleetwood Mac","1979-10-12",0.568,0.701,0.297,"Honey Hi","Tusk (Deluxe Edition)"
"396","Fleetwood Mac","1979-10-12",0.526,0.166,0.251,"Beautiful Child","Tusk (Deluxe Edition)"
"397","Fleetwood Mac","1979-10-12",0.58,0.363,0.32,"Walk A Thin Line","Tusk (Deluxe Edition)"
"398","Fleetwood Mac","1979-10-12",0.723,0.94,0.775,"Tusk - 7/19/79","Tusk (Deluxe Edition)"
"399","Fleetwood Mac","1979-10-12",0.59,0.729,0.467,"Never Forget - 6/29/78","Tusk (Deluxe Edition)"
"400","Fleetwood Mac","1979-10-12",0.645,0.704,0.44,"Intro - Live at Wembley, June 26, 1980","Tusk (Deluxe Edition)"
"401","Fleetwood Mac","1979-10-12",0.503,0.654,0.752,"Say You Love Me - Live at Wembley, 6/26/80","Tusk (Deluxe Edition)"
"402","Fleetwood Mac","1979-10-12",0.27,0.384,0.585,"The Chain - Live at Wembley, June 20, 1980","Tusk (Deluxe Edition)"
"403","Fleetwood Mac","1979-10-12",0.458,0.426,0.741,"Don't Stop - Live at Wembley, June 27, 1980","Tusk (Deluxe Edition)"
"404","Fleetwood Mac","1979-10-12",0.568,0.57,0.626,"Dreams - Live at Wembley, June 27, 1980; 2015 Remaster","Tusk (Deluxe Edition)"
"405","Fleetwood Mac","1979-10-12",0.326,0.345,0.495,"Oh Well (Pt. 1) - Live at Wembley Arena, London, England, June 20, 1980; 2015 Remaster","Tusk (Deluxe Edition)"
